Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lower middle income,LMC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.94847184,25.76346423,,,36.68074533,38.57322116,40.52428407,51.32266631,43.08905052,39.76301385,30.76886354,18.81517926,16.4004995,14.96857118,18.56234741,19.95068154,19.24122284,26.37688373,28.08642206,25.82200888,47.09420059,,
Low & middle income,LMY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.73343802,12.71700503,16.78737362,21.01661284,17.13711538,,37.07492607,20.10111777,16.6295715,20.27938874,24.58630474,22.54119452,35.18340032,84.36695229,50.84351102,74.98045709,65.51775486,45.43121646,34.8462434,43.28567942,58.30713333,173.4863008,87.27780128,77.98496322,59.38736233,75.80879155,133.5753047,,
Lesotho,LSO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.86776681,13.45243982,18.97707651,25.90875762,20.65417702,,35.40824944,20.7200875,15.28207748,19.03839,22.02215195,18.27550106,34.40747422,100.2858633,55.22777859,88.81063107,78.87409075,53.85374649,39.88841132,51.98446013,71.29611994,226.1223729,109.9525146,94.53684248,67.8142225,91.80337459,159.8768926,,
Lithuania,LTU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085097558,2.17832212,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.369379179,0.35387333,0.453763495,0.923051022,1.799540631,1.507649012,2.708807105,2.037324576,1.54357303,1.065835319,0.735950696,1.326424404,1.518715706,0.984554145,2.460360174,5.08857254,7.684446157,4.343468675,5.757934355,2.014958835,1.299332624,0.953946948,1.130733684,0.601768726,0.560170544,0.473003085,3.043048653,0.515685654,0.316326973,0.19892609,0.192300024,0.183334345,0.160526563,0.159726102,0.11319308,0.142352663,0.111924273,0.069745152,0.064749726,,
Latvia,LVA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000345475,0.197481315,1.272992285,1.237741982,0.570762002,3.426373191,1.962355609,1.972369746,1.343869639,1.102821437,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54159753,2.282599885,6.267440708,4.797322913,8.089845146,11.19821008,18.0800645,7.336324221,3.955376346,2.121834276,4.443440253,5.942298468,11.46012444,12.99262471,26.6504394,13.52043505,7.822750962,6.045982572,3.717747573,3.266387702,2.796595731,2.551706889,2.643690783,2.848070077,3.566234563,3.063914881,2.529113633,2.974085992,,
Monaco,MCO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1535021,60.26562757,45.1140005,33.87630391,19.56202326,16.60090537,21.83633026,21.16426871,30.55295413,23.65072216,17.65096564,14.22536018,13.77269802,14.2178389,42.4438014,,
Mexico,MEX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,1.30154431,3.057519527,1.566138381,1.584900003,0.423664559,0.599324281,0.996155855,1.55837861,2.978273907,7.062291956,4.224448763,6.118905902,7.095636473,10.10683233,12.15874222,12.5007702,10.83122555,9.495809688,10.49287968,10.33241121,5.31057449,5.819523118,6.314408412,7.015780988,3.294425604,3.164841841,5.654432824,6.209492293,8.390633853,11.20174851,7.64518317,8.616952075,10.50483051,8.45322658,9.964799692,12.84417917,9.733895403,8.845183642,10.37516835,9.411496663,7.673118022,6.674706944,7.583648324,,
Marshall Islands,MHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4282017,15.73343802,12.71700503,16.78737362,21.01661284,17.13711538,,37.07492607,20.10111777,16.6295715,20.27938874,24.58630474,22.54119452,35.18340032,84.36695229,50.84351102,74.98045709,65.51775486,45.43121646,34.8462434,43.28567942,58.30713333,173.4863008,87.27780128,77.98496322,59.38736233,75.83551413,133.5753047,,
North Macedonia,MKD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894844994,1.268294224,4.300148355,1.121891096,1.16863855,0.931074054,1.645687683,2.176896178,3.990958579,1.19350386,0.749033887,0.419373538,0.537416658,0.505979347,0.4659777,0.638424826,0.528649827,0.800615427,0.633104975,0.781653671,0.645524941,0.632506566,0.476334891,,
Myanmar,MMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.647839178,,,,,3.558084807,,,,,,
Montenegro,MNE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699754419,1.831851346,,1.071691348,1.685360228,1.064458163,,,,,,,,,,
Mongolia,MNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149733908,2.345324089,1.325135328,2.243126955,2.917340198,2.265645305,1.6301737,1.402862889,2.283447851,1.136675761,1.764961025,1.734348173,2.154500454,2.23181425,5.052422259,3.490165619,3.72730691,3.64866069,4.427953581,2.535330312,2.613362721,3.543868668,3.837584999,2.537435519,3.278413505,3.08772818,2.585280037,2.725803724,,
Malawi,MWI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,10.50545896,12.41335195,4.566285943,9.885380086,6.348691057,7.689223943,4.213583166,11.84225356,7.096911339,17.00513563,24.33104126,21.74138291,31.37900749,21.17137453,16.03520873,67.78554485,25.42903161,42.5900328,36.79208837,53.13601894,55.98862068,22.6686734,25.51270338,41.48006132,43.44013518,31.10369658,42.50073724,79.89711246,35.66602506,39.96818745,45.01229705,43.73780185,39.32578112,43.97607807,42.19631043,36.99349937,32.62528731,43.06343133,37.71993855,29.74445231,73.69660746,,
North America,NAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,7.663502073,8.636121933,7.520908028,9.179508629,10.09774202,13.95151731,12.50458058,14.33982065,20.75736546,25.79975411,32.04510153,45.15152486,56.16526955,35.39754921,39.15328548,32.01931566,32.68784847,36.63054506,47.96926865,48.36403873,65.01273065,83.04810977,103.9859911,130.5371661,186.2580542,276.4806944,188.3492055,149.6653388,133.9548053,149.5254489,187.972421,210.1518112,279.6128714,298.5238347,224.7208614,224.4974307,244.3734895,186.2899793,184.9080499,208.2362436,214.9536966,213.6673352,194.3151621,154.5028147,106.4525492,,,
Namibia,NAM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332742108,0.075153684,0.945311074,0.555957983,0.335131221,0.578511086,0.472180129,0.146176585,0.048370194,0.055618264,0.300792538,0.076154998,0.216201907,0.231686346,0.170201754,0.279566246,0.177143464,0.101889593,0.459283489,0.278993131,0.561460261,,,,,0.782016921,0.344584899,,
New Caledonia,NCL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108820183,0.132414926,0.189685255,0.615986254,0.916360326,1.116254194,0.189649517,,0.228554255,,,1.23789896,1.112178535,1.508708444,6.238708236,4.924825136,1.522914062,1.391087674,0.934196037,0.882124098,1.197403284,0.893948901,0.828533083,0.373074912,0.587127417,0.613222998,0.572499469,0.574256388,,
Nicaragua,NIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,4.751154759,5.378830096,6.192872297,6.392287609,2.603865684,2.432922924,2.449568452,3.105404253,6.179824173,7.709752346,14.04742913,16.73167846,18.17779661,11.51749893,18.92156202,13.72727664,12.99093967,12.26923011,14.45684216,20.0300419,25.60145287,38.02990642,59.57814533,92.43342274,93.92892025,155.7878586,105.6353611,111.4451385,92.90525883,95.46177013,86.77375618,122.7300868,181.6567468,101.9848942,62.19908288,65.77826535,57.15980116,49.76167191,54.33279129,53.37302359,,,,,,,,
Norway,NOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.130355726,0.156470721,0.139480228,1.470820122,3.538384061,3.252414747,2.160709377,10.23679074,4.725206438,12.69613221,12.37985687,10.34684309,6.970511954,13.79123968,14.2999139,16.10623887,21.64666225,28.37954961,25.81856357,30.72380227,35.20166259,30.32762083,18.62576154,21.31358417,34.50296833,45.72233027,81.52961937,101.2892108,58.44479266,53.53242378,49.18692854,36.8578242,23.32535541,18.35151614,20.39523051,24.73182982,28.39484093,29.33261796,27.09672819,24.88197953,,,
Nepal,NPL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.799420416,7.029973254,7.267346002,2.386421753,2.148896216,4.232980598,6.330052278,7.258594231,14.39100892,13.3780467,13.10119874,13.80736337,13.41229025,20.92792396,20.49936451,18.95602418,15.79597339,3.882497613,4.376126059,4.899051249,4.756079008,4.847550342,4.337244462,2.477019505,2.716282566,1.307693253,,3.034709363,4.636864913,4.299508041,5.087584256,5.790933084,5.745593997,5.751628566,5.852636773,10.44333773,,
OECD members,OED,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.23177133,7.002263064,6.374078275,7.80646159,7.156640406,9.216486134,9.955949442,9.170730455,15.12580594,18.39125548,24.78939411,33.64002526,48.0277405,38.24056314,40.80999313,29.57043997,23.33321031,21.68050493,29.85153863,31.86030069,35.1982986,42.30418248,58.5585913,77.17641241,107.5599498,157.6001385,116.6948229,90.17581018,82.00201266,90.08789759,110.8458322,132.2520481,174.4366534,163.0539244,125.0556624,125.3866944,127.680785,101.2826712,105.9477472,116.8954414,141.1227223,141.2993832,134.3467623,113.6265346,84.79403167,,,
Oman,OMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50402927,2.355471785,1.954559175,4.306324073,23.5361735,13.87505777,3.11573005,2.812258541,1.789019076,,,7.960962922,11.75671121,7.837589384,16.41750672,14.44827948,12.05655568,5.091940116,3.289059696,3.046247861,6.377466947,6.262154264,4.52248015,3.273111153,2.950689428,2.094493616,1.951604872,1.371213621,,
Other small states,OSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.911994362,,,,,,,,,,,,,,7.272001434,7.456601482,18.66747588,,,,,,,,
Pakistan,PAK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.781704144,16.91868467,14.45479545,33.06800797,37.79645563,15.66697286,,,130.1904153,116.1434267,90.94197636,65.51254436,24.85915651,10.46269975,6.577796949,4.512389173,5.337289795,0.243449412,0.220861886,,,,,,,,
Panama,PAN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702526616,0.7494696,0.089410555,0.235246584,0.512208809,0.917456047,0.475670242,1.479017386,0.358342281,0.453275304,0.388491843,1.20226078,0.955149857,1.396784594,1.702198859,1.155991763,0.119115072,0.230976004,0.934088407,1.77196467,0.417764074,0.497381884,,,,,0.536847969,0.368088357,,
Peru,PER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44274394,6.887826981,7.286806283,6.432479116,6.634280933,4.733892815,4.891693313,4.23356966,1.414890935,1.75221407,1.650234975,1.583391536,2.256016733,4.661734147,7.889568946,3.05358912,2.44883038,2.706896301,3.013575718,2.740119514,1.577279213,1.607525489,0.764503349,1.40452854,3.003908743,1.022530373,0.697862281,1.046122836,,
Philippines,PHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,4.184750008,0.930878244,0.781879145,3.750081335,1.052331525,0.866667943,5.072496876,12.52398402,5.726252817,12.54695239,6.046532565,6.698961711,10.33227302,10.62777046,19.04664587,17.3275635,26.95289625,21.62447831,14.10332825,22.62806102,8.813527743,3.818566728,2.541356229,2.808910263,3.403707281,4.98318851,7.174610227,15.53701539,6.81001808,8.137195625,10.67785587,11.68431901,13.62399056,15.70570115,14.19009876,12.53664792,11.25184342,10.2911656,8.422811568,7.959869164,9.049884268,,
Palau,PLW,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018824909,0.043373736,0.066734309,0.101600194,0.35122022,0.297549527,0.562806014,0.557455279,0.24243822,0.187708947,0.403444211,,,0.295164015,0.081755009,0.307579289,0.003957314,,,,,
Poland,POL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097074963,0.442032067,2.056471337,4.699033553,1.946051585,3.4606953,4.659114025,5.079365597,6.319690089,11.87984922,5.330836641,1.628835564,3.564273848,6.979577502,8.571517326,15.44677204,21.01736078,9.686835496,12.87792493,14.59741524,13.93359301,12.16169863,14.07872794,10.72096404,11.03050197,9.710039143,12.96160005,9.298579879,8.454603412,13.91930511,,
Pre-demographic dividend,PRE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.522583158,4.994049407,3.566058596,5.772563666,16.99476059,40.52046627,29.93853814,46.86510654,22.43845264,16.7364482,14.46586772,19.59895132,18.1116998,31.63356161,57.13263249,28.81684722,18.29814826,22.53188162,14.54220882,12.22626563,17.21160887,20.35852984,,,,,,,,
Paraguay,PRY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211870685,0.303829277,0.194777325,0.165542147,0.135338972,,0.161256028,0.130623395,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49625398,3.109699555,1.32077828,0.899094437,1.042086694,3.089874215,18.39358527,8.638258886,10.92972471,11.71673233,5.119284663,3.862418014,2.703980833,1.98977753,1.778328586,2.529789774,2.292948957,2.894829086,2.908358135,2.17176806,1.598564216,1.223884056,,
Pacific island small states,PSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.228428614,6.99671763,6.360805321,7.896751009,7.230599746,9.470532116,10.35330547,9.445104877,15.52084287,18.86146705,25.36139703,34.11991749,48.8010516,38.76496291,41.50362781,30.14290619,24.02473035,22.48282564,31.53724683,33.44154485,36.46026235,44.25454115,62.47737897,81.1527279,113.0359338,166.1658105,123.1137156,95.23769839,86.70287047,95.47835625,117.7853992,141.6781309,190.1582487,177.5268179,135.4462502,135.922503,138.4812004,109.5671334,115.2940482,127.4192519,156.5897343,155.1469826,149.0393375,127.0716981,93.61811011,,,
French Polynesia,PYF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08897753,37.5603259,41.8031292,25.8891889,14.70681011,13.65433665,10.38892905,10.34813763,26.53888546,14.93271091,12.49316156,11.37820031,10.35267111,7.564259289,16.04746985,,
Romania,ROU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66956761,0.36276764,0.280893231,0.151716319,0.258694651,0.310427525,0.381757152,1.104654611,1.443887087,1.315039388,1.596385491,0.571601415,0.947506321,0.986659016,1.521258431,1.119671527,0.782151668,0.776476214,0.989117071,0.928842436,1.118911036,1.000698472,0.814488064,1.167011627,,
Russian Federation,RUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.198144012,13.79782088,18.52524176,20.08296921,19.356349,58.85749376,98.25482039,69.54357409,41.74471082,33.23801494,27.08956172,15.41079913,10.27319656,7.766923094,8.604194594,10.93201007,9.243726332,8.879965011,10.67389697,18.52510929,,
Rwanda,RWA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048131402,,,
South Asia,SAS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87301015,41.12205291,37.10966152,45.24619123,57.39982702,59.4072688,64.79624571,80.47613507,72.06772557,64.78427002,53.40587257,33.91441969,28.92658921,24.80960003,30.73701385,34.29784861,31.15013306,40.58789805,42.09791076,39.67396856,62.68334781,,
Saudi Arabia,SAU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10562642,18.81697573,73.70294618,182.7845186,335.9725712,372.2599084,163.9436692,100.6790849,78.09637394,38.0931711,43.07138444,68.90588129,48.07260842,74.01352317,65.26531644,46.00307494,30.54297133,27.11812638,26.32864566,66.10897589,,
Sudan,SDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,11.43389212,30.64577427,44.98481168,15.03955511,31.41905513,19.45683195,7.546302972,14.42802302,34.52529075,18.21743623,46.33067787,58.29294956,39.7739726,36.26590717,137.7276998,120.616567,72.82811706,62.57437066,74.04563265,68.25010094,124.4760693,99.03886888,79.17427211,68.13153266,96.61034814,96.33024481,91.24909479,125.0675791,210.7245664,130.6848042,130.7399583,127.5174262,98.32824512,88.36113069,90.62311534,63.71223039,64.29590758,58.94506461,63.97591124,58.24964951,30.30594448,,,
Solomon Islands,SLB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188888761,0.064240997,0.137709337,0.319960628,0.694415164,0.689799907,2.498091246,1.674586999,2.450725941,5.026650032,7.164347993,2.274504661,1.507675735,0.750774722,0.776805681,0.555539484,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.195506312,6.367822558,10.68860644,16.06259332,20.31954153,25.43799541,,13.13535534,,,18.60341424,20.98520987,27.74261187,,,,,,,,,,,,,,,,
